epoch,train_loss,train_heatmap_loss,train_presence_loss,val_loss,val_heatmap_loss,val_presence_loss,test_loss,test_heatmap_loss,test_presence_loss,test_presence_combined_loss
1,0.11756990849971771,0.11756990849971771,0.8886982798576355,,,,,,,
2,0.012066803872585297,0.012066803872585297,0.7822840213775635,,,,,,,
3,0.009088174439966679,0.009088174439966679,0.7491592168807983,,,,,,,
4,0.007643391378223896,0.007643391378223896,0.747200071811676,,,,,,,
5,0.006944319698959589,0.006944319698959589,0.7524647116661072,,,,,,,
6,0.0063915010541677475,0.0063915010541677475,0.7378390431404114,,,,,,,
7,0.006002954673022032,0.006002954673022032,0.7265138626098633,,,,,,,
8,0.005716701038181782,0.005716701038181782,0.7187957763671875,,,,,,,
9,0.00547422468662262,0.00547422468662262,0.7105117440223694,,,,,,,
10,0.005243056453764439,0.005243056453764439,0.70210200548172,0.008845163509249687,0.008845163509249687,0.7724817593892416,0.012225928405920664,0.012225928405920664,0.7420851389567057,0.7420851389567057
11,0.004994152579456568,0.004994152579456568,0.6941964030265808,,,,,,,
12,0.004703480284661055,0.004703480284661055,0.677987277507782,,,,,,,
13,0.004525231663137674,0.004525231663137674,0.6604713201522827,,,,,,,
14,0.005581366829574108,0.005581366829574108,0.6894769668579102,,,,,,,
15,0.0046528703533113,0.0046528703533113,0.680472731590271,,,,,,,
16,0.004022275097668171,0.004022275097668171,0.6437246799468994,,,,,,,
17,0.003597901202738285,0.003597901202738285,0.6068852543830872,,,,,,,
18,0.0032262736931443214,0.0032262736931443214,0.5748558044433594,,,,,,,
19,0.0029454082250595093,0.0029454082250595093,0.552516520023346,,,,,,,
20,0.002702291589230299,0.002702291589230299,0.5313765406608582,0.0053014444808165235,0.0053014444808165235,0.6658053398132324,0.012615213791529337,0.012615213791529337,0.8063506285349528,0.8063506285349528
21,0.0024981298483908176,0.0024981298483908176,0.5042886137962341,,,,,,,
22,0.0023436849005520344,0.0023436849005520344,0.48736143112182617,,,,,,,
23,0.0022191694006323814,0.0022191694006323814,0.47050154209136963,,,,,,,
24,0.00219590961933136,0.00219590961933136,0.4627529978752136,,,,,,,
25,0.002264664974063635,0.002264664974063635,0.4625976085662842,,,,,,,
26,0.002093411050736904,0.002093411050736904,0.4433854818344116,,,,,,,
27,0.0020137433893978596,0.0020137433893978596,0.4362729787826538,,,,,,,
28,0.0019542956724762917,0.0019542956724762917,0.42922094464302063,,,,,,,
29,0.0019157598726451397,0.0019157598726451397,0.4240627586841583,,,,,,,
30,0.0018861795542761683,0.0018861795542761683,0.42184707522392273,0.005036332023640473,0.005036332023640473,0.6012541453043619,0.016797961046298344,0.016797961046298344,0.9567710558573405,0.9567710558573405
31,0.001855701906606555,0.001855701906606555,0.4195314645767212,,,,,,,
32,0.001836121897213161,0.001836121897213161,0.4194200038909912,,,,,,,
33,0.0018089988734573126,0.0018089988734573126,0.4154273569583893,,,,,,,
34,0.0017935435753315687,0.0017935435753315687,0.41420942544937134,,,,,,,
35,0.001778285950422287,0.001778285950422287,0.4121811091899872,,,,,,,
36,0.0017611898947507143,0.0017611898947507143,0.41073131561279297,,,,,,,
37,0.0017515493091195822,0.0017515493091195822,0.40952372550964355,,,,,,,
38,0.0017390495631843805,0.0017390495631843805,0.40767401456832886,,,,,,,
39,0.0017296173609793186,0.0017296173609793186,0.40640079975128174,,,,,,,
40,0.0017193478997796774,0.0017193478997796774,0.4053965210914612,0.005344669024149577,0.005344669024149577,0.5980680783589681,0.019006681938966114,0.019006681938966114,1.0016462802886963,1.0016462802886963
41,0.001711214892566204,0.001711214892566204,0.4044698476791382,,,,,,,
42,0.001704094815067947,0.001704094815067947,0.4038633108139038,,,,,,,
